Required	Angrist, J. “Instrumental Variables Methods in Experimental Criminological Research: What, Why, and How.” Journal of Experimental Criminological 2, no. 1 (2005): 23–44.
Required	Angrist, J., S. Cohodes, et al. “Stand and Deliver: Effects of Boston’s Charter High Schools on College Preparation, Entry, and Choice.” (PDF) The Journal of Labor Economics, 2015. (NBER Working Paper no. 19275)
Required	Behaghel, L., B. Crepon, et al. “Robustness of the Encouragement Design in a Two-treatment Randomized Control Trial.” (PDF) IZA DP No. 7447, 2013.
Required	Angrist, J., and G. Imbens. “Two-stage Least Squares Estimation of Average Causal Effects in Models With Variable Treatment Intensity.” Journal of the American Statistical Association 90, no. 430 (1995): 431–42.
Required	Angrist, J., and A. Krueger. “Does Compulsory School Attendance Affect Schooling and Earnings?” The Quarterly Journal of Economics 106, no. 4 (1991): 979–1014.
Required	Card., D. “The Causal Effect of Education on Earnings.” Chapter 30 in The Handbook of Labor Economics: Volume 3A. North Holland, 1999. ISBN: 9780444501875. 
Required	Angrist, J., G. Imbens, et al. “The Interpretation of Instrumental Variables Estimators in Simultaneous Equations Models with an Application to the Demand for Fish.” Review of Economic Studies 67, no. 3 (2000): 499–528.
Required	Powers, D. E., and S. S. Swinton. “Effects of Self-study for Coachable Test Item Types.” Journal of Educational Psychology 76, no. 2 (1984): 266–78.
Required	Angrist, J. “Treatment Effect Heterogeneity in Theory and Practice.” The Economic Journal 114, no. 494 (2004): C52–C83.
Required	Oreopoulos, P. “Estimating Average and Local Average Treatment Effects of Education when Compulsory Schooling Laws Really Matter.” The American Economic Review 96, no. 1 (2006): 152–75.
Required	Angrist, J., V. Lavy, et al. “Multiple Experiments for the Causal Link Between the Quantity and Quality of Children.” Journal of Labor Economics 28, no. 4 (2010): 773–823.
Required	Angrist, J., and I. Fernandez-val. “ExtrapoLATE-ing: External Validity and Overidentification in the LATE Framework.” In Advances in Econometrics Theory and Applications, Tenth World Congress. Vol. III. Cambridge University Press, 2013. ISBN: 9781107628861.
Required	Imbens, G., and D. Rubin. “Estimating Outcome Distributions for Compliers in Instrumental Variable Models.” The Review of Economic Studies 64, no. 4 (1997): 555–74.
Required	Kitagawa, T. “A Test for Instrument Validity.” (PDF) UCL, Working Papers CWP34 / 14, 2014.
Required	Huber, M. “Testing the Validity of the Sibling Sex Ratio Instrument.” University of St. Gallen Department of Economics, Working Paper, 2013.
Required	Chaisemartin, Clement de. “All you Need is LATE.” (PDF) University of Warwick, Mimeo, 2012.
Required	Evdokimov, Kirill, and David Lee. “Diagnostics for Exclusion Restrictions in Instrumental Variables Estimation.” (PDF) Princeton Department of Economics, Mimeo, 2014.
Required	Angrist, J. “The Perils of Peer Effects.” (PDF) NBER Working Paper no. 19774, 2013.
Required	Sacerdote, B. “Peer Effects with Random Assignment: Results for Dartmouth Roommates.” The Quarterly Journal of Economics 116, no. 2 (2001): 681–704.
Required	Townsend, R. “Risk and Insurance in Village India.” Econometrica 62, no. 3 (1994): 539–91.
Required	Angrist, J., and K. Lang. “Does School Integration Generate Peer effects? Evidence from Boston’s Metco Program.” The American Economic Review 94, no. 5 (2004): 1613–34.
Required	Kling, J., J. Leibman, et al. “Experimental Analysis of Neighborhood Effects.” Econometrica 75, no. 1 (2007): 83–119.
Required	Guryan, J., K. Kroft, et al. “Peer Effects in the Workplace: Evidence from Random Groupings in Professional Golf Tournaments.” The American Economic Review Applied Economics 1, no. 4 (2009): 34–68.
Required	Duflo, E., P. Dupas, et al. “Peer Effects, Teacher Incentives, and the Impact of Tracking: Evidence from a Randomized Evaluation in Kenya.” The American Economic Review 101, no. 5 (2011): 1739–74.
Required	Crepon, B., Esther Duflo, et al. “Do Labor Market Policies Have Displacement Effects? Evidence from a Clustered Randomized Experiment.” The Quarterly Journal of Economics 128, no. 2 (2013): 531–80.
Required	Abadie, A., A. Diamond, et al. “Synthetic Control Methods for Comparative Case Studies: Estimating the Effect of California’s Tobacco Control Program.” Journal of the American Statistical Association 105, no. 490 (2010): 493–505.
Required	Abadie, A. “Semiparametric Differences-in-Differences Estimators.” The Review of Economic Studies 72, no. 1 (2005): 1–19.
Required	Athey, S., and G. Imbens. “Identification and Inference in Nonlinear Difference-in-Difference Models.” Econometrica 74, no. 2 (2006): 431–97.
Required	Chaisemartin, C. de, and X. D’Haultfoeuille. “Fuzzy Changes in Changes.” (PDF) The Paris School of Economics, Mimeo, 2012.
Required	Hahn, J., P. Todd, et al. “Identification and Estimation of Treatment Effects with a Regression-discontinuity Design.” Econometrica 69, no. 1 (2001): 201–9.
Required	Cook, T. “Waiting for Life to Arrive: A History of the Regression-discontinuity Design in Psychology, Statistics, and Economics.” Journal of Econometrics 142, no. 2 (2008): 636–54.
Required	Imbens, G., and T. Lemieux. “Regression Discontinuity Designs: A Guide to Practice.” Journal of Econometrics 142, no. 2 (2008): 615–35.
Required	Lee, D. “Randomized Experiments from Non-random Selection in U.S. House Elections.” Journal of Econometrics 142, no. 2 (2008): 675–97.
Required	Angrist, J., and V. Lavy. “Using Maimonides Rule to Estimate the Effect of Class Size on Scholastic Achievement.” The Quarterly Journal of Economics 114, no. 2 (1999): 533–75.
Required	Porter, J. “Estimation in the Regression Discontinuity Model.” (PDF) University of Wisconsin Department of Economics, Mimeo, 2003.
Required	Abdulkadiroglu, A., J. Angrist, et al. “The Elite Illusion: Achievement Effects at Boston and New York Exam Schools.” Econometrica 82, no. 1 (2014): 137–96.
Required	Card, D., D. Lee, et al. “Nonlinear Policy Rules and the Identification and Estimation of Causal Effects in a Generalized Regression Kink Design.” (PDF) NBER Working Paper no. 18564, 2012.
Required	Angrist, J., and M. Rokkanen. “Wanna Get Away? RD Identification Away from the Cutoff.” NBER Working Paper no. 18662, 2012.
Required	Dong, Y., and A. Lewbel. “Identifying the Effect of Changing Policy Thresholds in Regression Discontinuity Models.” (PDF) Boston College Department of Economics, Mimeo, 2014. (Revised)
Required	Rokkanen, M. “Exam Schools, Ability, and the Effects of Affirmative Action: Latent Factor Extrapolation in the Regression Discontinuity Design.” (PDF - 1.2MB) MIT Department of Economics, Mimeo, 2013.
Required	Wing, C., T. Cook, et al. “Strengthening the Regression Discontinuity Design Using Additional Design Elements: A Within-study Comparison.” Journal of Policy Analysis and Management 32, no. 4 (2013): 853–77.
Required	Ludwig, J., and D. Miller. “Does Head Start Improve Children’s Life Chances? Evidence from a Regression Discontinuity Design.” The Quarterly Journal of Economics 122, no. 1 (2007): 159–208.
Required	Frandsen, B., M. Frölich, et al. “Quantile Treatment Effects in the Regression Discontinuity Design.” Journal of Econometrics 168, no. 2 (2012): 382–95.
Required	Imbens, G., and K. Kalyanaraman. “Optimal Bandwidth Choice for the Regression Discontinuity Estimator.” (PDF) Review of Economic Studies 79, no. 3 (2012): 933–59.
Required	Calonico, S., M. Cattaneo, et al. “Robust Nonparametric Confidence Intervals for Regression Discontinuity Designs.” Econometrica 82, no. 6 (2014): 2295–326.
Required	Almond, D., J. Doyle, et al. “Estimating the Marginal Returns to Medical Care: Evidence from At-risk Newborns.” The Quarterly Journal of Economics 125, no. 2 (2010): 591–634.
Required	Barreca, A., M. Guildi, et al. “Saving Babies? Revisiting the Effect of Very Low Birthweight Classification.” The Quarterly Journal of Economics 126, no. 4 (2011): 2117–23.
Required	Almond, Douglas, Joseph J. Doyle, Jr., Amanda E. Kowalski, et. al. “Reply to Barreca, et al.” (PDF) The Quarterly Journal of Economics 126, no. 4 (2011).
Required	Dong, Y. “Regression Discontinuity Applications with Rounding Errors in the Running Variable.” Journal of Applied Econometrics, 30, no. 3 (2015).
Required	Chamberlain, G. “Panel Data.” Chapter 22 in Handbook of Econometrics. Vol. 2. North-holland, 1987. ISBN: 9780444861863.
Required	Chesher, A., and I. Jewitt. “The Bias of a Heteroskedasticity-consistent Covariance Matrix Estimator.” Econometrica 55, no. 5 (1987): 1217–22.
Required	Moulton, Brent. “Random Group Effects and the Precision of Regression Estimates.” Journal of Econometrics 32, no. 3 (1986): 385–97.
Required	Bertrand, Marianne, Esther Duflo, et al. “How Much Should We Trust Differences-in-Differences Estimates?” The Quarterly Journal of Economics 119, no. 1 (2004): 249–75.
Required	Hansen, C. “Asymptotic Properties of a Robust Variance Estimator for Panel Data When T is Large.” Journal of Econometrics 141, no. 2 (2007): 597–620.
Required	“Generalized Least Squares Inference in Panel and Multilevel Models with Serial Correlation and Fixed Effects.” Journal of Econometrics 140, no. 2 (2007): 670–94.
Required	Cameron, C., J. Gelbach, et al. “Bootstrap-based Improvements for Inference with Clustered Errors.” The Review of Economics and Statistics 90, no. 3 (2008): 414–27.
Required	Imbens, G., and M. Kolesar. “Robust Standard Errors in Small Samples: Some Practical Advice.” (PDF) NBER Working Paper no. 18478, 2012.
Required	Abadie, A., G. Imbens, et al. “Inference for Misspecified Models with Fixed Regressors.” Journal of the American Statistical Association 109, no. 508 (2014): 1601–14.
Required	Abadie, A., M. Chingos, et al. “Endogenous Stratification in Randomized Experiments.” Harvard Mimeo, 2014.
Required	Varian, Hal R. “Big Data: New Tricks for Econometrics.” Journal of Economic Perspectives 28, no. 2 (2014): 3–28.
Required	Chernozhukov, V., and Hansen, C. “Econometrics of High-Dimensional Sparse Models.” NBER Lectures and Video Materials. Accessed June 22, 2015.
Required	Belloni, Alexandre, Victor Chernozhukov, et al. “Inference for High-dimensional Sparse Econometric Models.” Econometric Society World Congress, 2011, arXiv preprint arXiv:1201.0220.
Optional	Bickel, Peter J., Ya’acov Ritov, et al. “Simultaneous Analysis of Lasso and Dantzig Selector.” The Annals of Statistics 37, no. 4 (2009): 1705–32.
Optional	Candes, Emmanuel, and Terence Tao. “The Dantzig Selector: Statistical Estimation when p is much Larger than n.” The Annals of Statistics 35, no. 6 (2007): 2313–51.
Optional	Leeb, Hannes, and Benedikt M. Pötscher. “Sparse Estimators and the Oracle Property, or the Return of Hodges’ Estimator.” Journal of Econometrics 142, no. 1 (2008): 201–11.
Optional	Belloni, A., D. Chen, et al. “Sparse Models and Methods for Optimal Instruments With an Application to Eminent Domain.” Econometrica 80, no. 6 (2012): 2369–429.
Optional	Belloni, Chernozhukov, Wang Belloni, et al. “Square-root Lasso: Pivotal Recovery of Sparse Signals via Conic Programming.” Biometrika 98, no. 4 (2011): 791–806.
Optional	Belloni, A., V. Chernozhukov, et al. “Pivotal Estimation via Square-root Lasso in Nonparametric Regression.” The Annals of Statistics 42, no. 2 (2014): 757–88.
Optional	Manresa, E. “Estimating the Social Structure of Interactions Using Panel Data.” (PDF) MIT Sloan Working Paper, 2013.
Optional	Brodie, J., Daubechies, I., et al. “Sparse and Stable Markowitz Portfolios.” Proceedings of the National Academy of Sciences of the United States of America 106, no. 30 (2009): 12267–72.
Required	Chernozhukov, V., and C. Hansen. “Econometrics of High-Dimensional Sparse Models.” NBER Lectures and Video Materials. Accessed June 22, 2015. 
Required	Belloni, A., V. Chernozhukov, et al. “High-dimensional Methods and Inference on Structural and Treatment Effects.” Journal of Economic Perspectives 28, no. 2 (2014): 29–50.
Required	Belloni, Alexandre, Victor Chernozhukov, et al. “Inference for High-dimensional Sparse Econometric Models.” Econometric Society World Congress, 2011, arXiv preprint arXiv:1201.0220.
Required	Leeb, Hannes, and Benedikt M. Pötscher. “Model Selection and Inference: Facts and Fiction.” Econometric Theory 21, no. 1 (2005): 21–59.
Optional	Belloni, A., D. Chen, et al. “Sparse Models and Methods for Optimal Instruments With an Application to Eminent Domain.” Econometrica 80, no. 6 (2012): 2369–429.
Optional	Belloni, A., Victor Chernozhukov, et al. “Inference on Treatment Effects after Selection among High-dimensional Controls.” The Review of Economic Studies 81, no. 2 (2014): 608–50. (ArXiv 2011).
Optional	Farrell, Max H. “Robust Inference on Average Treatment Effects with Possibly More Covariates than Observations.” Chicago Booth Working Paper, 2014.
Optional	Kozbur, D. “Inference in Additively Separable Models with a High Dimensional Component.” (PDF) Chicago Booth Working Paper, 2014.
Optional	Belloni, A., V. Chernozhukov, et al. “Pivotal Estimation via Square-root Lasso in Nonparametric Regression.” The Annals of Statistics 42, no. 2 (2014): 757–88.
Optional	Belloni, A., V. Chernozhukov, et al. “Uniform Post Selection Inference for Least Absolute Deviation Regression and other Z-estimation Problems.” Biometrika 102, no. 1 (2012): 77–94 to appear in Biometrika.
Optional	Belloni, A., V. Chernozhukov, et al. “Program Evaluation with High-dimensional Data.” 2013, arXiv preprint arXiv:1311.2645.
Required	Varian, Hal R. “Big Data: New Tricks for Econometrics.” Journal of Economic Perspectives 28, no. 2 (2014): 3–28.
Required	Gentzkow, M., and J. Shapiro. “Nuts and Bolts: Computing with Large Data.” NBER Lecture and Videos. Accessed June 22, 2015.
Required	Breen, Jeffrey. “R and Hadoop: Step by-step Tutorials.”  Revolutions. Accessed June 22, 2015.
